destinatario_id,tipo,documento,uf,cidade
3386,PF,77392044481,SP,Santos
3387,PF,03435082144,RJ,Rio de Janeiro
3388,PF,55594384561,CE,Sobral
3389,PF,54007950142,SP,São Paulo
3390,PF,74559728147,BA,Salvador
3391,PJ,82873589104811,SP,Santos
3392,PJ,47258702962043,DF,Ceilândia
3393,PF,22484065033,RS,Porto Alegre
3394,PF,92046766994,SP,Campinas
3395,PF,10857016401,RS,Caxias do Sul
3396,PF,96965010736,DF,Ceilândia
3397,PF,52685017904,PR,Maringá
3398,PF,24221968555,SP,Campinas
3399,PF,69644056325,CE,Sobral
3400,PF,62118759504,SC,Joinville
3401,PF,46490667712,CE,Fortaleza
3402,PF,33982997424,MG,Contagem
3403,PF,83934636583,DF,Brasília
3404,PF,20005177394,GO,Anápolis
3405,PF,98023708676,DF,Taguatinga
3406,PF,92393760314,PR,Londrina
3407,PF,15187479303,SC,Joinville
3408,PJ,72632118524953,CE,Sobral
3409,PF,28566003190,DF,Brasília
3410,PF,28178967281,MG,Belo Horizonte
3411,PF,34468148054,DF,Ceilândia
3412,PF,80481284191,MG,Belo Horizonte
3413,PF,80013546574,SP,Santos
3414,PF,40389380229,MG,Uberlândia
3415,PF,51117754999,CE,Fortaleza
3416,PF,56008895073,DF,Ceilândia
3417,PJ,92111229853052,GO,Goiânia
3418,PF,56138402096,RJ,Niterói
3419,PJ,03055890826025,SP,São Paulo
3420,PF,47766598912,DF,Brasília
3421,PF,87082581651,GO,Anápolis
3422,PF,98374409076,SP,Campinas
3423,PF,28561351024,SC,Blumenau
3424,PF,23825164123,RJ,Niterói
3425,PF,18135692785,PE,Olinda
3426,PF,56129831977,CE,Juazeiro do Norte
3427,PJ,19406477051802,PE,Caruaru
3428,PF,20129592114,GO,Anápolis
3429,PF,04055741545,MG,Uberlândia
3430,PF,54688687448,MG,Uberlândia
3431,PF,24765283370,DF,Brasília
3432,PF,70508653195,SP,Campinas
3433,PF,96109610537,BA,Ilhéus
3434,PF,33886554713,SP,Santos
3435,PF,32554499224,SC,Blumenau
3436,PF,73971453427,RJ,Niterói
3437,PF,10400079959,GO,Rio Verde
3438,PF,12222690250,SP,Santos
3439,PF,76596625642,RS,Caxias do Sul
3440,PF,22113512992,SP,Campinas
3441,PF,01837310599,DF,Ceilândia
3442,PF,59807764441,DF,Taguatinga
3443,PF,55283758921,SC,Joinville
3444,PF,23963040407,RJ,Niterói
3445,PJ,81203694492655,GO,Rio Verde
3446,PF,12631454665,RS,Caxias do Sul
3447,PJ,02281496909104,GO,Anápolis
3448,PF,36704831886,RS,Caxias do Sul
3449,PJ,46086428431507,GO,Goiânia
3450,PF,96017111623,GO,Rio Verde
3451,PF,15110977845,PE,Olinda
3452,PF,24706232563,RJ,Niterói
3453,PJ,16355738473585,CE,Fortaleza
3454,PF,09475779388,PR,Curitiba
3455,PF,43583675682,SP,São Paulo
3456,PJ,32531401459574,RJ,Duque de Caxias
3457,PF,42478695642,GO,Goiânia
3458,PF,51194916983,PR,Londrina
3459,PF,22427064534,SC,Blumenau
3460,PF,49903631604,BA,Ilhéus
3461,PF,13089311050,PE,Olinda
3462,PF,81343345178,PE,Caruaru
3463,PF,42402238792,RS,Pelotas
3464,PF,77739612900,CE,Juazeiro do Norte
3465,PF,57665596142,BA,Salvador
3466,PF,74248352152,PE,Caruaru
3467,PF,36703335204,GO,Rio Verde
3468,PF,65930546190,CE,Juazeiro do Norte
3469,PF,04318156820,PR,Londrina
3470,PF,81657163150,BA,Salvador
3471,PF,99051454848,RS,Porto Alegre
3472,PF,73838611637,SC,Joinville
3473,PF,67589238965,RS,Porto Alegre
3474,PF,97221362055,MG,Belo Horizonte
3475,PF,92061176685,CE,Fortaleza
3476,PF,71319654073,CE,Fortaleza
3477,PF,67051666527,SP,Santos
3478,PF,93643661213,DF,Brasília
3479,PF,36463797305,RS,Caxias do Sul
3480,PF,37106452517,PE,Caruaru
3481,PJ,30351305663731,GO,Goiânia
3482,PF,54227602782,GO,Rio Verde
3483,PF,21142449819,PR,Curitiba
3484,PF,68126352055,DF,Ceilândia
3485,PF,74618240965,DF,
3486,PF,99913378329,RS,Porto Alegre
3487,PF,12824326543,SC,Florianópolis
3488,PF,73553875512,RS,Caxias do Sul
3489,PF,52289424639,GO,
3490,PF,75919805430,BA,Ilhéus
3491,PF,86993119615,BA,Ilhéus
3492,PF,09894161081,PE,Recife
3493,PF,84251148823,DF,Taguatinga
3494,PJ,81210571881794,GO,Anápolis
3495,PJ,80598746036451,BA,Ilhéus
3496,PF,87450247308,RS,Caxias do Sul
3497,PJ,53980366977741,SC,Joinville
3498,PF,46217513323,GO,Anápolis
3499,PF,47642441890,PR,Maringá
3500,PF,97058522415,PE,Olinda
3501,PF,99508545487,CE,Sobral
3502,PF,76851192532,RJ,Niterói
3503,PF,92031185100,PR,Maringá
3504,PJ,16954269408676,CE,Fortaleza
3505,PF,63723529173,PE,Caruaru
3506,PJ,15206015978952,DF,Ceilândia
3507,PF,45533239680,RJ,Duque de Caxias
3508,PF,76289233994,RJ,Duque de Caxias
3509,PF,55360749429,PR,Maringá
3510,PF,27864721255,SP,Campinas
3511,PF,33562498489,PR,
3512,PF,63543074756,RJ,Rio de Janeiro
3513,PJ,47937377168494,CE,Fortaleza
3514,PF,12664207167,GO,Anápolis
3515,PF,85817537394,BA,Ilhéus
3516,PF,13140650952,PR,Londrina
3517,PF,41667242483,PE,Olinda
3518,PJ,54198768736789,DF,Taguatinga
3519,PF,45407685657,RJ,Duque de Caxias
3520,PF,52486269700,SC,Florianópolis
3521,PF,42223480085,DF,Taguatinga
3522,PF,93575289158,DF,Ceilândia
3523,PF,01207475676,CE,Juazeiro do Norte
3524,PF,78438264574,RS,Caxias do Sul
3525,PF,69040095514,DF,Taguatinga
3526,PF,93768490676,SC,Joinville
3527,PF,66730293195,GO,Rio Verde
3528,PF,55066975129,RJ,Rio de Janeiro
3529,PF,35734959565,SC,Joinville
3530,PJ,14378063913353,RS,Porto Alegre
3531,PF,52041170147,CE,Sobral
3532,PF,46110116644,RS,Pelotas
3533,PF,97393975728,GO,Goiânia
3534,PF,10861870524,RJ,Rio de Janeiro
3535,PF,37000039074,CE,Fortaleza
3536,PF,08342661154,RJ,Niterói
3537,PF,13347443158,SP,Santos
3538,PF,25869998354,BA,Feira de Santana
3539,PF,23907642449,SC,Joinville
3540,PF,47554446994,MG,Belo Horizonte
3541,PJ,94613396113295,CE,Sobral
3542,PF,00806607215,RS,Porto Alegre
3543,PF,04534448522,RJ,Niterói
3544,PF,72649649065,DF,Taguatinga
3545,PF,60914503013,BA,Feira de Santana
3546,PF,01725996711,DF,Taguatinga
3547,PF,30714111593,GO,Goiânia
3548,PF,20668306201,GO,Goiânia
3549,PF,20647443034,CE,Fortaleza
3550,PF,48085286620,MG,Belo Horizonte
3551,PF,21229452047,RS,Caxias do Sul
3552,PF,76538156531,MG,Contagem
3553,PF,99822084173,SC,Florianópolis
3554,PF,29721665990,DF,Ceilândia
3555,PF,16208487259,RJ,Duque de Caxias
3556,PF,18283509704,PE,Olinda
3557,PF,32912642627,GO,Rio Verde
3558,PF,39507786913,BA,Salvador
3559,PF,16288308033,PR,Londrina
3560,PF,86156465070,SC,Blumenau
3561,PF,60171779835,MG,Contagem
3562,PF,09541345850,MG,Belo Horizonte
3563,PF,80598593336,CE,
3564,PF,85787960839,MG,Belo Horizonte
3565,PJ,86465973169505,DF,Ceilândia
3566,PF,07097343809,BA,Feira de Santana
3567,PJ,70036214645644,PE,Recife
3568,PF,61875139608,RS,Pelotas
3569,PF,66969568454,SC,Joinville
3570,PF,64862786762,DF,Ceilândia
3571,PF,19036478646,DF,Taguatinga
3572,PF,62129572135,RJ,
3573,PF,26023749784,PE,Olinda
3574,PF,15335258356,DF,Ceilândia
3575,PF,81859982638,DF,Taguatinga
3576,PF,63425168048,CE,Sobral
3577,PF,84281468103,MG,Belo Horizonte
3578,PJ,58738164598707,RJ,Rio de Janeiro
3579,PJ,42580659974574,BA,Salvador
3580,PF,43687793396,RS,Porto Alegre
3581,PJ,08178841482254,RS,Porto Alegre
3582,PF,04169907083,PE,Olinda
3583,PJ,92952799880159,DF,Ceilândia
3584,PF,86638709026,CE,Fortaleza
3585,PF,24394864716,RS,Porto Alegre
3586,PF,86862836151,PR,Curitiba
3587,PJ,10143992223257,GO,Goiânia
3588,PJ,44044657070736,SC,Florianópolis
3589,PJ,00986108106641,BA,Salvador
3590,PF,11828064491,SC,Joinville
3591,PF,58652783037,RJ,Niterói
3592,PF,02332089439,CE,Sobral
3593,PF,48260114794,SC,Joinville
3594,PF,75325285781,GO,Rio Verde
3595,PF,10878012016,DF,Brasília
3596,PF,22352355147,PE,Caruaru
3597,PJ,42058033872923,PR,Londrina
3598,PJ,00886305663922,RS,Porto Alegre
3599,PJ,76555486165189,PE,Olinda
3600,PF,04794265396,PE,Recife
3601,PF,90994381980,BA,Salvador
3602,PF,26986300645,CE,Juazeiro do Norte
3603,PJ,54476742817765,PE,Recife
3604,PF,44442892973,BA,Feira de Santana
3605,PJ,27953446497383,RS,Caxias do Sul
3606,PF,96313720716,PR,Londrina
3607,PF,75831925735,SP,São Paulo
3608,PF,12460796342,PR,Londrina
3609,PJ,47834711261060,RJ,Duque de Caxias
3610,PF,36744028230,GO,Rio Verde
3611,PF,06361907569,SC,Florianópolis
3612,PF,42006884129,SC,Blumenau
3613,PF,25210429792,MG,Contagem
3614,PF,37137353749,CE,Fortaleza
3615,PF,95456495510,SC,Blumenau
3616,PJ,92719475049104,RJ,Rio de Janeiro
3617,PF,20957274681,SP,Campinas
3618,PF,63881498151,PE,Recife
3619,PF,32547636572,RS,Caxias do Sul
3620,PF,21298962068,RS,Pelotas
3621,PJ,32246585373106,PR,Maringá
3622,PF,71678417744,RJ,Niterói
3623,PF,11520585386,PE,Olinda
3624,PF,93032713956,MG,Contagem
3625,PF,79981504854,MG,Contagem
3626,PF,89528955138,PR,Curitiba
3627,PF,40022400938,SC,Florianópolis
3628,PF,66024486731,RJ,Rio de Janeiro
3629,PF,50039967255,DF,Brasília
3630,PJ,45559204158444,PE,
3631,PF,94383414754,BA,Feira de Santana
3632,PF,21391991042,PE,Caruaru
3633,PJ,79460284616348,CE,Juazeiro do Norte
3634,PF,05628740200,PE,Recife
3635,PF,78709349055,BA,Ilhéus
3636,PF,36112413914,MG,Uberlândia
3637,PF,93464880245,RJ,Rio de Janeiro
3638,PJ,47611294011886,SP,Santos
3639,PF,20594613675,PR,Curitiba
3640,PF,80953959057,CE,Fortaleza
3641,PF,31164647334,PR,Londrina
3642,PJ,10948119875024,MG,Uberlândia
3643,PJ,11190096531164,PR,Londrina
3644,PF,27373058541,RJ,Duque de Caxias
3645,PF,26297021087,BA,Salvador
3646,PJ,13073870516765,BA,Ilhéus
3647,PJ,60565472875773,RS,Porto Alegre
3648,PF,96680996495,RS,Caxias do Sul
3649,PF,28229910008,BA,Ilhéus
3650,PF,53502175038,GO,Goiânia
3651,PF,28450766990,PR,Londrina
3652,PJ,76566397782449,SC,Florianópolis
3653,PF,63967576518,BA,Salvador
3654,PJ,27102424611245,CE,Sobral
3655,PF,49562506678,SP,Campinas
3656,PF,20710023924,PR,Londrina
3657,PF,64800494716,GO,Goiânia
3658,PF,75229136970,GO,Anápolis
3659,PF,64214414255,CE,Fortaleza
3660,PF,94372168796,BA,Feira de Santana
3661,PJ,23176340840279,RS,Caxias do Sul
3662,PJ,39117201605492,DF,Brasília
3663,PF,97059504398,SC,Blumenau
3664,PF,43053632347,MG,Uberlândia
3665,PF,12195870344,PE,Olinda
3666,PF,23050991677,BA,Salvador
3667,PF,38402552700,SP,Campinas
3668,PF,10194514203,DF,Ceilândia
3669,PF,75211441535,RJ,Niterói
3670,PF,04634930486,SC,Joinville
3671,PF,62295763202,RJ,Niterói
3672,PF,54744243619,PR,Curitiba
3673,PF,62954604197,RJ,Duque de Caxias
3674,PF,59611979716,RS,Pelotas
3675,PF,64241372703,CE,Juazeiro do Norte
3676,PJ,36024132225487,RS,Pelotas
3677,PF,25606593980,BA,Feira de Santana
3678,PF,31577644529,PR,Maringá
3679,PF,88492503077,CE,Fortaleza
3680,PJ,97671840786961,RJ,Niterói
3681,PF,07722605168,DF,Taguatinga
3682,PF,85969295674,SP,São Paulo
3683,PF,73361132423,SC,Blumenau
3684,PF,83444299320,DF,Ceilândia
3685,PF,20781443007,MG,Belo Horizonte
3686,PF,01347258617,BA,Salvador
3687,PJ,22917687443478,SC,Joinville
3688,PF,35541042820,SP,São Paulo
3689,PF,36909882558,BA,Salvador
3690,PF,51997719182,PE,Caruaru
3691,PJ,56801429895246,RS,Caxias do Sul
3692,PF,40238005663,RJ,Rio de Janeiro
3693,PJ,98296752740739,SC,Florianópolis
3694,PF,86514729632,RS,Pelotas
3695,PF,29647938733,BA,Salvador
3696,PJ,47219845134344,RS,Pelotas
3697,PJ,49621817940012,SC,Blumenau
3698,PF,25118923760,DF,Ceilândia
3699,PF,01242320799,RJ,Niterói
3700,PF,33631257749,CE,Fortaleza
3701,PF,75778665386,MG,Uberlândia
3702,PJ,98542403342288,RS,Pelotas
3703,PF,88363273235,SP,Campinas
3704,PF,64816957372,CE,Juazeiro do Norte
3705,PF,72074926888,PE,Olinda
3706,PF,47694894251,MG,Belo Horizonte
3707,PF,98206662129,DF,Ceilândia
3708,PF,86350159620,SC,Florianópolis
3709,PF,57790628052,CE,Sobral
3710,PJ,97273340113192,RJ,Duque de Caxias
3711,PF,28629749441,PE,Olinda
3712,PF,77272493329,RS,Porto Alegre
3713,PF,48601823699,BA,Feira de Santana
3714,PJ,14300197353531,SP,São Paulo
3715,PF,60585201504,BA,Feira de Santana
3716,PJ,88103532822594,RJ,Duque de Caxias
3717,PF,21353080431,SC,Joinville
3718,PF,28389673658,RJ,Rio de Janeiro
3719,PF,01764124489,MG,Belo Horizonte
3720,PF,90945023285,RS,Porto Alegre
3721,PF,09122819509,RS,Caxias do Sul
3722,PF,52276642462,RJ,Niterói
3723,PF,48576068160,RJ,Niterói
3724,PF,16035399137,MG,Contagem
3725,PF,59747953398,PR,Curitiba
3726,PF,31406097991,MG,Contagem
3727,PF,23331987137,SP,Santos
3728,PF,25974445394,SP,Santos
3729,PF,20042043685,GO,Anápolis
3730,PF,77396013337,SP,São Paulo
3731,PF,48097593296,PR,Curitiba
3732,PF,42624070714,MG,Contagem
3733,PF,81818057649,PR,Maringá
3734,PF,41414846915,SC,Joinville
3735,PF,03851547158,BA,Feira de Santana
3736,PF,00514824569,RS,Pelotas
3737,PF,86841955378,BA,Feira de Santana
3738,PJ,91238707012222,GO,Anápolis
3739,PF,82576112750,DF,Brasília
3740,PJ,89395833837302,RJ,Duque de Caxias
3741,PF,20603388385,RS,Porto Alegre
3742,PF,87251380703,SP,Santos
3743,PF,59093287279,SP,Campinas
3744,PF,98358540541,CE,Sobral
3745,PJ,50898203079264,CE,Fortaleza
3746,PF,77512047533,BA,Ilhéus
3747,PF,58202529302,SC,Blumenau
3748,PF,52698514298,SP,Campinas
3749,PF,05677399055,PE,Caruaru
3750,PF,14262964713,RS,Caxias do Sul
3751,PJ,26889353250687,PR,Londrina
3752,PF,98805755073,CE,Sobral
3753,PF,37952471839,PR,Londrina
3754,PF,38678655261,MG,Contagem
3755,PF,39052280083,BA,Feira de Santana
3756,PF,35377350120,PE,Olinda
3757,PF,67814985487,RS,Pelotas
3758,PF,81156174346,PE,Olinda
3759,PF,37539746747,SP,Santos
3760,PF,77935322040,GO,Rio Verde
3761,PF,96405216959,SP,São Paulo
3762,PF,45278003304,PE,Caruaru
3763,PF,27183130503,RJ,Duque de Caxias
3764,PF,89608962404,MG,Contagem
3765,PF,39721979909,PR,Curitiba
3766,PF,94722846432,PR,Maringá
3767,PF,52962059130,CE,Fortaleza
3768,PJ,46908028569646,SC,Florianópolis
3769,PF,84737045149,RS,Pelotas
3770,PF,82427185557,PE,Caruaru
3771,PF,99317301769,GO,Anápolis
3772,PF,70691846986,CE,Juazeiro do Norte
3773,PF,56963416204,MG,Belo Horizonte
3774,PF,08030186792,MG,Uberlândia
3775,PF,96392686225,SP,São Paulo
3776,PF,57393355138,CE,Fortaleza
3777,PF,47541493622,MG,Contagem
3778,PF,57799614886,PE,Caruaru
3779,PF,55963308254,PE,Recife
3780,PF,56449151123,BA,Feira de Santana
3781,PJ,00963648485098,SC,Blumenau
3782,PF,59534524670,BA,Feira de Santana
3783,PF,61475957884,SP,São Paulo
3784,PJ,77805549918842,GO,Rio Verde
3785,PF,31445424728,DF,Taguatinga
3786,PF,95754857321,SC,Florianópolis
3787,PF,03733523573,PR,Maringá
3788,PF,23384290228,RJ,Rio de Janeiro
3789,PF,04527084680,BA,Ilhéus
3790,PF,98851879652,MG,Belo Horizonte
3791,PF,09004452869,SC,Joinville
3792,PF,77658261567,DF,Ceilândia
3793,PF,44724639115,MG,Belo Horizonte
3794,PF,48206740484,RS,Pelotas
3795,PF,67870510593,SP,Campinas
3796,PF,09180425402,DF,Ceilândia
3797,PF,26976899877,RS,Caxias do Sul
3798,PJ,96866195993734,PR,Londrina
3799,PF,82913713790,SP,Santos
3800,PF,09428921421,PE,Recife
3801,PF,87959000015,DF,Ceilândia
3802,PF,13845117106,BA,Feira de Santana
3803,PF,89752233259,SP,Campinas
3804,PF,57565576842,MG,Uberlândia
3805,PF,36900232719,GO,Rio Verde
3806,PJ,82211001654223,SP,São Paulo
3807,PF,08535445874,PR,Curitiba
3808,PF,64151694962,RS,Pelotas
3809,PF,08710147677,BA,Salvador
3810,PF,76404223615,MG,Belo Horizonte
3811,PF,18348047287,SP,Santos
3812,PF,13526419935,DF,Ceilândia
3813,PF,14788230002,MG,Belo Horizonte
3814,PF,17371850445,DF,Taguatinga
3815,PF,03006546652,GO,Anápolis
3816,PF,65530775962,RJ,Rio de Janeiro
3817,PF,06993867827,PR,Londrina
3818,PF,61112545927,RJ,Niterói
3819,PF,60593000789,PE,Olinda
3820,PF,76026848517,SC,Joinville
3821,PF,42321811064,SC,Blumenau
3822,PF,09660335486,SC,Blumenau
3823,PF,66783317622,PE,Recife
3824,PF,96787673696,SP,São Paulo
3825,PF,37653549808,PR,Londrina
3826,PF,92112173650,DF,Ceilândia
3827,PF,74756302908,BA,Salvador
3828,PJ,16468509668976,SC,Florianópolis
3829,PJ,76289984897546,DF,Ceilândia
3830,PF,85024944725,RS,Porto Alegre
3831,PF,17942145061,CE,Sobral
3832,PJ,07421286112160,MG,Uberlândia
3833,PF,76640489378,SC,Joinville
3834,PF,72259387851,SP,São Paulo
3835,PF,55795336603,MG,Belo Horizonte
3836,PF,81537812178,SC,Joinville
3837,PJ,54915043119664,DF,Brasília
3838,PF,66629830274,PE,Olinda
3839,PF,17506245278,MG,Belo Horizonte
3840,PF,16022172296,MG,Belo Horizonte
3841,PF,25823301563,DF,Brasília
3842,PF,02130827424,RS,Caxias do Sul
3843,PF,45080764473,PR,Londrina
3844,PF,54795814506,MG,Uberlândia
3845,PF,88129260031,MG,Contagem
3846,PF,93049932028,PR,Londrina
3847,PF,07820484512,SP,Campinas
3848,PJ,55557514070587,MG,Belo Horizonte
3849,PJ,61632364691330,GO,Anápolis
3850,PJ,60131264525423,BA,Salvador
3851,PF,37849275502,BA,Ilhéus
3852,PF,89911057754,GO,Goiânia
3853,PJ,35906465249451,MG,Belo Horizonte
3854,PF,06273698785,SC,Florianópolis
3855,PJ,00990779960793,DF,Ceilândia
3856,PF,50244213622,GO,Rio Verde
3857,PF,82953568764,SP,Campinas
3858,PJ,64708031700077,RJ,Rio de Janeiro
3859,PJ,88340798726317,BA,Ilhéus
3860,PF,95561489645,SC,Florianópolis
3861,PF,23169432823,DF,Brasília
3862,PJ,24587390398153,RS,Porto Alegre
3863,PF,83900291952,GO,Goiânia
3864,PF,01562072521,CE,Juazeiro do Norte
3865,PF,84970404581,SP,Campinas
3866,PF,03793808231,CE,Sobral
3867,PF,53733710940,GO,Goiânia
3868,PF,59144970699,SC,Joinville
3869,PF,82858788471,CE,Fortaleza
3870,PF,92058846568,RJ,Duque de Caxias
3871,PF,66636190025,BA,Feira de Santana
3872,PF,50528571921,PR,Londrina
3873,PF,71241154252,MG,Contagem
3874,PF,54394224472,RJ,Rio de Janeiro
3875,PJ,33668241769479,GO,Anápolis
3876,PF,77454639180,MG,Contagem
3877,PJ,80788926590202,RS,Pelotas
3878,PF,63206091064,GO,Goiânia
3879,PF,34182005651,DF,Ceilândia
3880,PF,47003769404,BA,Ilhéus
3881,PF,30243482463,BA,Ilhéus
3882,PF,30278970859,PE,Recife
3883,PF,33583908006,MG,Belo Horizonte
3884,PF,28407733864,RS,Caxias do Sul
3885,PF,63247166689,PE,Caruaru
3886,PF,09792361741,MG,Uberlândia
3887,PF,60145568259,PR,Londrina
3888,PJ,01686782619063,GO,Rio Verde
3889,PJ,62904385054032,MG,Uberlândia
3890,PF,60269635018,GO,Goiânia
3891,PF,21557442429,SP,Campinas
3892,PF,11958213376,BA,Salvador
3893,PF,09522490327,PE,Recife
3894,PF,85679311783,RS,Porto Alegre
3895,PF,87573803332,GO,Rio Verde
3896,PF,52594947844,PR,Curitiba
3897,PF,87611620205,MG,Contagem
3898,PF,48784278849,MG,Belo Horizonte
3899,PF,80802630082,PE,Olinda
3900,PF,68312076165,RS,Porto Alegre
3901,PF,77051885916,DF,Brasília
3902,PF,03708603873,RJ,Niterói
3903,PF,51928302558,CE,Juazeiro do Norte
3904,PF,32761765527,GO,Anápolis
3905,PJ,71285089752460,DF,Ceilândia
3906,PF,07008527193,PR,Maringá
3907,PJ,75110039173183,PE,Recife
3908,PF,75404997190,RJ,Rio de Janeiro
3909,PF,38547700510,MG,Belo Horizonte
3910,PF,06483761345,GO,Goiânia
3911,PJ,72386481189835,RJ,Duque de Caxias
3912,PF,81742069900,BA,Ilhéus
3913,PJ,91635772415846,PE,Olinda
3914,PF,14893978773,MG,Contagem
3915,PF,64794149172,MG,Belo Horizonte
3916,PJ,11213471591280,PE,Recife
3917,PF,90910983241,CE,Juazeiro do Norte
3918,PF,08765185729,PE,Recife
3919,PF,50244143048,CE,Sobral
3920,PJ,03448917746741,MG,Uberlândia
3921,PF,96211715233,BA,Salvador
3922,PJ,26252554407005,PR,Curitiba
3923,PF,49644359144,RJ,Niterói
3924,PF,63600731284,BA,Feira de Santana
3925,PF,86653461721,PE,Recife
3926,PF,67413281524,SP,Campinas
3927,PF,71028225600,SP,Campinas
3928,PF,01690073518,PR,Londrina
3929,PF,66384359182,PE,Caruaru
3930,PF,91316732469,PR,Maringá
3931,PJ,07794907445495,RJ,Rio de Janeiro
3932,PF,34958466556,DF,Brasília
3933,PJ,73915654180376,PE,Olinda
3934,PF,17604035276,DF,Taguatinga
3935,PJ,15779350674139,RS,Caxias do Sul
3936,PF,60477637034,CE,Juazeiro do Norte
3937,PF,70131390299,CE,Fortaleza
3938,PJ,37175438847531,RS,Caxias do Sul
3939,PF,83075368975,CE,Fortaleza
3940,PF,66442253376,RJ,Rio de Janeiro
3941,PF,88962455304,GO,Goiânia
3942,PF,42473881497,SC,Blumenau
3943,PF,21644590578,SC,Blumenau
3944,PF,93016408425,PE,Caruaru
3945,PF,93155334110,MG,Contagem
3946,PF,12618400241,PR,Maringá
3947,PF,32135055743,RS,
3948,PF,06530105317,PR,Curitiba
3949,PJ,08984572229852,PE,Caruaru
3950,PF,25903117708,SP,São Paulo
3951,PF,61236827092,PR,Londrina
3952,PF,96371022146,GO,Rio Verde
3953,PF,59227210315,PE,Olinda
3954,PF,98651251924,RJ,Duque de Caxias
3955,PF,85243362264,DF,Taguatinga
3956,PF,40306146267,PE,Recife
3957,PF,04404144541,PR,Londrina
3958,PF,10752660552,PR,Londrina
3959,PF,24970997336,BA,Salvador
3960,PF,42692693781,RS,Pelotas
3961,PF,30306090316,PE,Olinda
3962,PF,89668508682,PR,Maringá
3963,PF,88912344044,GO,Goiânia
3964,PF,10710286848,PE,Olinda
3965,PF,00985969877,RS,Porto Alegre
3966,PF,69386113846,SC,Blumenau
3967,PF,65009826977,DF,Brasília
3968,PF,60599415636,BA,Feira de Santana
3969,PJ,71164192239287,RS,Pelotas
3970,PF,81695405729,GO,Anápolis
3971,PF,72598709624,SP,Santos
3972,PF,19498165794,DF,Brasília
3973,PF,48949795920,PE,Recife
3974,PF,15150986143,GO,Goiânia
3975,PF,65076922872,DF,Brasília
3976,PF,45957705632,SP,Campinas
3977,PF,72134405841,RJ,Niterói
3978,PJ,56236310259948,RJ,Rio de Janeiro
3979,PJ,10463134871710,BA,Feira de Santana
3980,PF,28687125811,RS,Porto Alegre
3981,PF,29439697885,MG,Belo Horizonte
3982,PF,28853204415,RJ,Duque de Caxias
3983,PF,09283131672,RJ,Rio de Janeiro
3984,PF,36198198373,GO,Rio Verde
3985,PF,27629535595,PR,Curitiba
3986,PJ,13033775417884,PR,Londrina
3987,PF,19511800876,PR,Londrina
3988,PJ,51357241490743,SP,São Paulo
3989,PF,68004605781,PE,Caruaru
3990,PF,03104618975,CE,Fortaleza
3991,PF,46002406134,MG,Belo Horizonte
3992,PF,10099140111,PE,Caruaru
3993,PF,22188170921,BA,Feira de Santana
3994,PF,92659636452,RS,Caxias do Sul
3995,PF,59960976169,BA,Ilhéus
3996,PF,60775675280,PE,Olinda
3997,PF,32726754660,RJ,Duque de Caxias
3998,PF,25390313876,SC,Blumenau
3999,PF,47350494412,PE,Recife
4000,PF,68826643271,SP,São Paulo
4001,PF,07287179541,RJ,Rio de Janeiro
4002,PF,85225908154,PR,Curitiba
4003,PF,68634339381,PR,Londrina
4004,PF,92465127218,PR,Londrina
4005,PF,26938628318,CE,Juazeiro do Norte
4006,PF,37345242596,RS,Caxias do Sul
4007,PJ,14659288963818,BA,Feira de Santana
4008,PF,43298163743,CE,Juazeiro do Norte
4009,PF,17945878560,RS,Porto Alegre
4010,PJ,06933476151624,RJ,Duque de Caxias
4011,PF,71108116725,RS,Porto Alegre
4012,PF,66892812068,DF,Ceilândia
4013,PJ,52283852150001,MG,Belo Horizonte
4014,PF,39133579521,SC,Joinville
4015,PF,93518406791,RJ,Niterói
4016,PJ,54471132871144,PE,Caruaru
4017,PF,82335331620,SP,Campinas
4018,PF,35919638944,PR,Londrina
4019,PF,53958277104,SP,São Paulo
4020,PF,01603820164,PE,Olinda
4021,PF,27188477992,PR,Curitiba
4022,PF,73939098085,BA,Salvador
4023,PJ,32044246458902,PE,Recife
4024,PJ,47975785751333,SC,Joinville
4025,PF,44010412884,BA,Ilhéus
4026,PF,45020168488,RS,Pelotas
4027,PJ,76952429235156,RJ,Duque de Caxias
4028,PF,57791129265,RS,Caxias do Sul
4029,PJ,45399677885248,PR,Curitiba
4030,PF,21668214387,GO,Anápolis
4031,PJ,20780616108067,MG,Uberlândia
4032,PF,29866560919,RJ,Duque de Caxias
4033,PJ,33829714611658,DF,Brasília
4034,PF,76641912472,RS,Pelotas
4035,PF,44455909846,PE,Caruaru
4036,PF,26140998146,RJ,Duque de Caxias
4037,PF,09315939761,SP,Campinas
4038,PF,91653173646,CE,Juazeiro do Norte
4039,PF,00585536831,RS,Caxias do Sul
4040,PF,98402289114,MG,Contagem
4041,PF,22796658775,MG,Contagem
4042,PF,59426687064,CE,Sobral
4043,PJ,37930070590799,RJ,Duque de Caxias
4044,PF,50485227406,MG,Contagem
4045,PJ,21249289349686,SC,Blumenau
4046,PF,39283582945,SP,São Paulo
4047,PF,30360549636,CE,Sobral
4048,PF,02070258389,MG,Belo Horizonte
4049,PF,01877087831,PE,Caruaru
4050,PF,62171142973,CE,Fortaleza
4051,PJ,52366964920377,BA,Salvador
4052,PF,21864255787,BA,Feira de Santana
4053,PJ,59278125395716,BA,Feira de Santana
4054,PJ,48797488110550,CE,Juazeiro do Norte
