cliente_id,nome,tipo,documento,uf,cidade,segmento,canal_aquisicao,data_cadastro
1426,Thiago Pereira,PF,28419921153,SC,Chapecó,Corporativo,Indicação,2023-04-21
1427,Juliana Costa,PF,67080176954,BA,Salvador,Varejo,Orgânico,2025-12-30
1428,Natália Teixeira,PF,67639332225,GO,Rio Verde,Varejo,Anúncio,2024-01-16
1429,Otávio Silva,PF,74944091195,PA,Ananindeua,Pessoa Física,Indicação,2025-07-03
1430,Thiago Barbosa,PF,04507606273,ES,Vitória,Varejo,Anúncio,2024-11-21
1431,Patrícia Souza,PF,25438642508,PR,Maringá,Pessoa Física,Orgânico,2025-12-02
1432,Juliana Gomes,PJ,06373097005950,PE,Recife,Corporativo,Anúncio,2024-01-10
1433,Larissa Gomes,PF,64630066307,SC,,Atacado,Marketplace,2024-10-28
1434,Natália Oliveira,PJ,11479696810697,GO,Anápolis,Pessoa Física,Orgânico,2025-01-18
1435,Rafael Costa,PF,34136142478,ES,Cariacica,Corporativo,Anúncio,2023-06-19
1436,Otávio Souza,PF,48797563676,BA,Salvador,Pessoa Física,WhatsApp,2025-04-29
1437,Marcos Cardoso,PF,15717859848,RS,Porto Alegre,Pessoa Física,WhatsApp,2023-06-07
1438,Larissa Martins,PF,91904972622,ES,Vila Velha,Pessoa Física,Orgânico,2025-06-27
1439,Fernanda Teixeira,PJ,90940703273606,GO,Goiânia,Varejo,Anúncio,2023-05-19
1440,Bruno Costa,PF,72846192600,RS,Porto Alegre,Varejo,Orgânico,2023-07-16
1441,Igor Souza,PF,19285044268,PA,Belém,Pessoa Física,WhatsApp,2024-06-26
1442,Otávio Gomes,PJ,85890670692896,PE,Caruaru,Varejo,Anúncio,2023-07-19
1443,Diego Costa,PF,65445487352,RS,Pelotas,Pessoa Física,Anúncio,2023-03-26
1444,Bruno Silva,PF,13081322378,PE,Olinda,Pessoa Física,Orgânico,2023-02-27
1445,Marcos Gomes,PF,12437245367,PA,Marabá,Pessoa Física,Indicação,2023-11-10
1446,Juliana Almeida,PF,54999088873,BA,Ilhéus,Pessoa Física,Orgânico,2024-06-21
1447,Ana Oliveira,PF,75837781829,MS,Três Lagoas,Pessoa Física,Marketplace,2023-02-18
1448,Rafael Ferreira,PF,02656406553,RJ,Duque de Caxias,Varejo,Anúncio,2023-05-31
1449,Natália Pereira,PJ,87101076458845,BA,Juazeiro,Pessoa Física,Indicação,2024-11-01
1450,Eduardo Barbosa,PF,59738379812,RJ,Niterói,Pessoa Física,Marketplace,2023-12-16
1451,Sabrina Pereira,PF,71024113557,RJ,Duque de Caxias,Atacado,Orgânico,2025-04-10
1452,Natália Martins,PF,90613372838,RJ,Niterói,Pessoa Física,Orgânico,2025-07-10
1453,Carla Lima,PF,95174342292,AM,Manacapuru,Corporativo,Anúncio,2023-02-03
1454,Diego Teixeira,PJ,47268804063818,SC,Chapecó,Varejo,Marketplace,2025-11-05
1455,Sabrina Martins,PF,39123978576,MS,Dourados,Pessoa Física,Orgânico,2025-01-19
1456,Guilherme Barbosa,PJ,68954679697978,PA,Marabá,Pessoa Física,Marketplace,2025-06-19
1457,Guilherme Gomes,PF,19373475708,BA,Vitória da Conquista,Varejo,Anúncio,2024-06-07
1458,Otávio Cardoso,PJ,47255146883618,DF,Samambaia,Pessoa Física,Indicação,2023-01-01
1459,Rafael Carvalho,PF,89437725643,DF,Taguatinga,Varejo,Indicação,2025-08-28
1460,Natália Carvalho,PF,24231363184,AM,Itacoatiara,Varejo,Orgânico,2024-09-14
1461,Guilherme Teixeira,PF,55547894304,PE,Jaboatão,Atacado,Orgânico,2023-02-10
1462,Vanessa Pereira,PF,92876570117,MG,Belo Horizonte,Pessoa Física,Marketplace,2023-07-02
1463,Helena Cardoso,PF,42043107724,SP,Santos,Varejo,Anúncio,2023-08-14
1464,Helena Ribeiro,PF,24197928513,PA,Belém,Varejo,Indicação,2024-02-16
1465,Igor Gomes,PF,87726903019,BA,Juazeiro,Pessoa Física,WhatsApp,2024-04-29
1466,Otávio Almeida,PF,21094726865,MT,Tangará da Serra,Corporativo,Orgânico,2024-04-13
1467,Eduardo Costa,PF,22540141532,SP,Ribeirão Preto,Varejo,Anúncio,2025-08-09
1468,Carla Gomes,PF,15169968962,PE,Recife,Varejo,Anúncio,2025-10-30
1469,Igor Silva,PF,58631138509,RS,Santa Maria,Pessoa Física,Orgânico,2025-01-13
1470,Carla Souza,PF,43836956380,GO,Rio Verde,Pessoa Física,WhatsApp,2024-11-25
1471,Bruno Almeida,PF,29414252390,GO,Rio Verde,Pessoa Física,WhatsApp,2025-08-04
1472,Fernanda Martins,PF,70469207850,MS,Corumbá,Varejo,Orgânico,2023-10-21
1473,Marcos Ribeiro,PF,53403909559,PA,Santarém,Corporativo,WhatsApp,2024-09-03
1474,Larissa Santos,PF,29234637066,ES,Vila Velha,Pessoa Física,Orgânico,2024-12-05
1475,Sabrina Lima,PF,56792453955,PR,Londrina,Atacado,WhatsApp,2023-11-09
1476,Natália Lima,PJ,14647113388452,RS,Porto Alegre,Varejo,Marketplace,2025-11-09
1477,Guilherme Cardoso,PF,57795306859,CE,Sobral,Corporativo,Orgânico,2023-09-16
1478,Thiago Martins,PF,30610746736,BA,Juazeiro,Atacado,Indicação,2023-03-06
1479,Rafael Gomes,PF,55735512014,ES,Vila Velha,Varejo,Marketplace,2023-12-21
1480,Kaique Gomes,PF,99752379934,DF,Taguatinga,Pessoa Física,Orgânico,2025-06-13
1481,Fernanda Barbosa,PF,50107273713,BA,Ilhéus,Corporativo,Anúncio,2024-02-15
1482,Larissa Costa,PF,24516900969,GO,Goiânia,Pessoa Física,Indicação,2023-08-26
1483,Sabrina Pereira,PF,77153800599,MG,Uberlândia,Varejo,Orgânico,2025-08-13
1484,Thiago Lima,PF,54291153492,CE,Caucaia,Pessoa Física,Orgânico,2023-06-17
1485,Patrícia Ferreira,PF,82306881716,DF,Brasília,Pessoa Física,Orgânico,2023-06-24
1486,Juliana Gomes,PF,71107615726,SP,São Paulo,Pessoa Física,Indicação,2025-09-12
1487,Otávio Santos,PJ,22334236361184,GO,Aparecida de Goiânia,Corporativo,Anúncio,2023-12-19
1488,Kaique Santos,PJ,67194844616960,BA,Juazeiro,Pessoa Física,Anúncio,2023-01-03
1489,Guilherme Martins,PJ,60123007414672,PA,Santarém,Atacado,Orgânico,2024-04-20
1490,Otávio Ribeiro,PJ,19693133770536,SP,Sorocaba,Pessoa Física,Orgânico,2025-03-23
1491,Vanessa Gomes,PF,35721794918,PA,Castanhal,Pessoa Física,Indicação,2025-04-09
1492,Rafael Souza,PF,92168068050,AM,Manacapuru,Pessoa Física,Orgânico,2023-04-06
1493,Vanessa Lima,PF,14308281574,PA,Santarém,Pessoa Física,Indicação,2023-11-05
1494,Sabrina Santos,PF,47086743569,RJ,Duque de Caxias,Pessoa Física,Anúncio,2024-11-08
1495,Fernanda Cardoso,PF,80193501477,AM,Itacoatiara,Pessoa Física,Indicação,2024-12-24
1496,Ana Pereira,PJ,81255048184567,MS,Três Lagoas,Varejo,Anúncio,2024-11-11
1497,Guilherme Pereira,PF,61280751190,PA,Castanhal,Varejo,Marketplace,2024-01-06
1498,Rafael Gomes,PF,00691772040,RS,Santa Maria,Pessoa Física,Orgânico,2025-08-03
1499,Natália Santos,PF,14896236157,RS,Pelotas,Pessoa Física,Marketplace,2023-03-27
1500,Juliana Martins,PF,80225199344,ES,Vila Velha,Corporativo,Orgânico,2025-06-20
